is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
1,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Canceled,01-08-2015
1,30,2015,August,32,8,2,1,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,86,0,0,Canceled,01-08-2015
0,4,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Check-Out,11-08-2015
1,30,2015,August,32,8,2,1,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,86,0,0,Canceled,01-08-2015
1,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Canceled,01-08-2015
1,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Canceled,01-08-2015
1,30,2015,August,32,8,2,1,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,86,0,0,Canceled,01-08-2015
0,0,2015,August,32,8,2,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,98,1,0,Check-Out,11-08-2015
1,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Canceled,01-08-2015
1,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Canceled,01-08-2015
0,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Check-Out,11-08-2015
1,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Canceled,01-08-2015
1,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Canceled,01-08-2015
0,30,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,86,0,0,Check-Out,11-08-2015
0,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Check-Out,11-08-2015
0,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Check-Out,11-08-2015
1,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Canceled,01-08-2015
1,124,2015,August,32,8,2,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,17,       NULL,0,Transient-Party,94.5,0,0,Canceled,01-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
1,16,2015,August,32,8,2,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,06-08-2015
0,16,2015,August,32,8,2,2,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,0,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,1,2015,August,32,8,2,2,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,81,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,3,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,1,       NULL,0,Transient-Party,84,0,1,Check-Out,12-08-2015
1,16,2015,August,32,8,2,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,06-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
1,16,2015,August,32,8,2,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,06-08-2015
0,16,2015,August,32,8,2,2,1,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,0,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,3,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,1,       NULL,0,Transient-Party,84,0,1,Check-Out,12-08-2015
0,1,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,90,0,2,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,1,0,0,BB       ,POL,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,1,       NULL,0,Transient-Party,60,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
1,16,2015,August,32,8,2,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,06-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,16,2015,August,32,8,2,2,1,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,1,       NULL,0,Transient-Party,60,0,0,Check-Out,12-08-2015
1,16,2015,August,32,8,2,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,06-08-2015
0,0,2015,August,32,8,2,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,9,       NULL,0,Transient,88,0,0,Check-Out,13-08-2015
0,1,2015,August,32,8,2,3,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,98,0,0,Check-Out,13-08-2015
0,1,2015,August,32,8,2,4,2,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,81,0,0,Check-Out,14-08-2015
0,1,2015,August,32,8,2,5,1,0,0,BB       ,POL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,88,0,2,Check-Out,15-08-2015
0,1,2015,August,33,9,2,3,2,2,0,SC       ,AGO,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,153,0,1,Check-Out,14-08-2015
0,109,2015,August,33,9,2,3,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,76.5,0,1,Check-Out,14-08-2015
1,107,2015,August,33,9,2,4,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,27,       NULL,0,Transient,63.75,0,1,No-Show,09-08-2015
0,123,2015,August,33,9,2,4,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,27,       NULL,0,Transient,63.75,0,1,Check-Out,15-08-2015
0,2,2015,August,33,9,3,5,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,80,0,1,Check-Out,17-08-2015
0,2,2015,August,33,9,1,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,67.5,0,2,Check-Out,10-08-2015
0,1,2015,August,33,9,1,0,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,153,0,2,Check-Out,10-08-2015
0,4,2015,August,33,9,1,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,2,No Deposit     ,       NULL,       NULL,0,Transient,75,0,0,Check-Out,10-08-2015
0,0,2015,August,33,9,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,9,0,Transient,105,0,0,Check-Out,10-08-2015
0,2,2015,August,33,9,1,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,67.5,0,2,Check-Out,10-08-2015
0,0,2015,August,33,9,2,0,0,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,F               ,B               ,0,No Deposit     ,9,       NULL,0,Contract,0,0,0,Check-Out,11-08-2015
0,2,2015,August,33,9,2,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,99,1,2,Check-Out,11-08-2015
0,2,2015,August,33,9,2,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,99,1,2,Check-Out,11-08-2015
0,1,2015,August,33,9,2,0,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,153,0,1,Check-Out,11-08-2015
0,0,2015,August,33,9,2,0,2,0,0,SC       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,96,0,0,Check-Out,11-08-2015
0,0,2015,August,33,9,2,0,2,3,0,BB       ,FRA,Online TA,TA/TO,0,0,0,F               ,B               ,1,No Deposit     ,9,       NULL,0,Contract,153,0,0,Check-Out,11-08-2015
0,1,2015,August,33,9,2,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,98,0,0,Check-Out,11-08-2015
0,0,2015,August,33,9,2,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,98,0,2,Check-Out,11-08-2015
0,0,2015,August,33,9,2,0,2,0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,105,0,0,Check-Out,11-08-2015
1,145,2015,August,33,9,2,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,76.5,0,1,Canceled,15-06-2015
0,142,2015,August,33,9,2,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,76.5,0,1,Check-Out,12-08-2015
0,3,2015,August,33,9,2,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,B               ,B               ,0,No Deposit     ,3,       NULL,0,Transient,0,0,2,Check-Out,12-08-2015
0,120,2015,August,33,9,2,1,2,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,76.5,0,2,Check-Out,12-08-2015
0,87,2015,August,33,9,2,1,2,0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,76.5,0,2,Check-Out,12-08-2015
0,3,2015,August,33,9,2,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,B               ,B               ,0,No Deposit     ,3,       NULL,0,Transient,65,0,2,Check-Out,12-08-2015
0,1,2015,August,33,9,2,2,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,89,0,1,Check-Out,13-08-2015
0,0,2015,August,33,10,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,115,0,1,Check-Out,11-08-2015
0,0,2015,August,33,10,1,0,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,9,       NULL,0,Transient,115,0,0,Check-Out,11-08-2015
0,0,2015,August,33,10,1,0,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,115,0,0,Check-Out,11-08-2015
0,0,2015,August,33,10,1,0,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,115,0,0,Check-Out,11-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,1,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,1,Check-Out,12-08-2015
1,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,04-08-2015
1,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,04-08-2015
0,1,2015,August,33,10,1,1,2,0,0,BB       ,SWE,Direct,Direct,0,0,0,B               ,B               ,3,No Deposit     ,       NULL,       NULL,0,Transient-Party,75,0,0,Check-Out,12-08-2015
0,0,2015,August,33,10,1,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,67,1,1,Check-Out,12-08-2015
0,3,2015,August,33,10,1,1,1,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,27,       NULL,0,Transient,75,0,0,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,0,0,0,Check-Out,12-08-2015
0,1,2015,August,33,10,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,96,0,0,Check-Out,11-08-2015
0,1,2015,August,33,10,1,0,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Contract,105,0,0,Check-Out,11-08-2015
0,1,2015,August,33,10,1,0,2,0,0,SC       ,USA,Online TA,Direct,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,96,0,2,Check-Out,11-08-2015
0,2,2015,August,33,10,1,1,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,89,0,2,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,1,Check-Out,12-08-2015
1,2,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,98,0,1,Canceled,10-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,2,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,75,0,1,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,1,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,1,Check-Out,12-08-2015
1,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,04-08-2015
0,1,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,9,9,0,Contract,105,0,1,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
1,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,04-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Check-Out,12-08-2015
0,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,1,Check-Out,12-08-2015
1,39,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,04-08-2015
0,3,2015,August,33,10,1,1,2,0,0,BB       ,MAR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,90,0,1,Check-Out,12-08-2015
1,4,2015,August,33,10,1,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,27,       NULL,0,Transient,75,0,0,Canceled,10-08-2015
0,1,2015,August,33,10,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,9,9,0,Transient,114,0,0,Check-Out,12-08-2015
